id,name,kind,categories,client_scene_factory_supported,description,source_files,confidence
4044,神父圣经,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4045,神父面部,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4046,神父衣服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4047,神父帽子,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4052,糖泡天书,account-item,card,false,,object/itemCFG.py,confirmed-client-config
4055,真·糖泡天书,account-item,card,false,,object/itemCFG.py,confirmed-client-config
4058,超·糖泡天书,account-item,card,false,,object/itemCFG.py,confirmed-client-config
4061,甜蜜爱情卡,account-item,card,false,,object/itemCFG.py,confirmed-client-config
4064,丘比特之箭背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4066,相亲相爱背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4067,相亲相爱糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4068,完美爱人背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4069,完美爱人糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4070,完美爱人服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4071,完美爱人头饰,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4072,纸袋[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4073,呱呱奶瓶,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4074,猪猪无敌,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4075,花色眼纹,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4076,彩虹味棒棒糖,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4077,人鱼[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4078,青花琉璃,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4079,童年的风车,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4080,紫色迷情,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4081,秋千载,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4082,奈何桥,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4083,三目邪光,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4084,奶嘴糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4085,鄙视糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4086,绿羽之翼,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4087,金羽神翼[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4088,紫金羽翼[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4089,宇航头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4090,宇航服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4095,地刺脚印[勇气,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4096,贪吃蛇脚印[勇气,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4097,菊花脚印[勇气,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4098,血滴脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4099,吹泡泡幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4100,蝙蝠幻影[积分,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4101,英格兰帽子,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4103,王中王头饰[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4104,魅卷儿,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4105,超人内裤[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4106,绿魔神甲,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4108,王中王身躯[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4109,圣光之盾,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4110,七星翅膀,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4111,爱心气球,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4112,恶魔夜叉[声望,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4113,锁定目标,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
4114,爬爬乌龟,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
4115,PUCK,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
4120,绿色星球[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4121,福袋糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4122,雏鸡破壳糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4123,可爱睡帽[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4124,小蜜蜂头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4125,狼人·嚎,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4126,人马[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4127,可爱睡袍[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4128,小蜜蜂衣服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4129,皇族战袍,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4130,哈迪斯之胄[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4131,钞票散花,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
4132,警告,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
4133,剪刀石头布,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
4134,莲叶荷田田,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
4135,潮流发卡,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4136,哈迪斯之冠[积分,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4137,星星闪,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4138,地裂脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4139,哈迪斯之翼[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4140,花妖之竖,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4141,白羽翼,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4142,蓝之羽,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4144,香肠嘴,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4145,青城披风[声望,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4146,魔鬼香烟,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4157,门徒,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4158,刺杀者,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4159,时尚奶嘴[积分,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4160,幽灵镜,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4161,zzz,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4162,机鸟喙·杖,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4163,凤凰尾羽[声望,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4164,骷髅杖[声望,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4166,爱情棒冰,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
4167,小屁屁糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4168,嘻哈糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4169,日之石糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4170,月之石糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4171,独眼糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4172,奶牛糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4173,绵羊糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4174,蘑菇头糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4175,幸运草幻影[积分,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4176,彩带幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4177,电灯泡幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4178,best,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
4179,龙腾入场,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
4180,神龙头盔[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4181,神龙铠甲[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4182,神龙光炮[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4183,赤炎头盔[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4184,金羽头盔[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4185,金羽铠甲[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4186,赤炎铠甲[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4187,机械足[勇气,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
4188,金羽天翔[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4189,赤炎机翼[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4190,轰雷翼,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4191,4周年糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4193,4周年背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4194,神官羽雉,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4195,南瓜杰克,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4196,追猎者发型[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4197,猫头鹰绒帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4198,红魔拉拉队,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4199,紫金冠[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4200,猫女郎耳朵,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4201,乖乖虎,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4202,宝宝发卡,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4203,真爱发卡,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4204,天使发卡[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4205,恶魔犄角[积分,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4206,神官羽衣,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4207,雪糕,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4208,杰克魔衣,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4209,公主裙,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4210,猫头鹰绒袄,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4211,宝宝泡泡裙,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4212,baby车,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
4213,小动物护胸,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4214,追猎者风衣[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4215,圈圈围巾,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4216,拉丁礼服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4217,嗡嗡小蜜蜂[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4218,云之翼,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4219,神秘手掌,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4220,蔓藤脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4221,云端脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4222,猫和老鼠脚印[勇气,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4223,甜甜圈脚印[勇气,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4224,贵族神话,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4225,七星螵虫,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4226,爱情树,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4227,骷髅童话,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4228,蓝色律动,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4229,银河,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4230,星光,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4231,情书,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
4232,书架,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
4233,蝴蝶飞呀,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
4234,爱情足迹,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4235,爱情记忆,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4236,浓浓爱恋,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4237,糖泡卡,account-item,platform,false,,object/itemCFG.py,confirmed-client-config
4238,翅膀卡,account-item,platform,false,,object/itemCFG.py,confirmed-client-config
4239,大蝴蝶结[积分,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4240,铃铛,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4241,粉色凤羽[声望,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4242,玄冰头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4243,玄冰铠甲,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4244,玄冰机翼,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4245,银羽头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4246,银羽铠甲,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4247,银羽天翔,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
4248,游戏人生,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4249,游戏人生糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4250,梅兰芳背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4252,一代宗师背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4254,叶问武术袍[勇气,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
4255,黎明面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4256,甄子丹面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4257,麋鹿帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4258,枫花血叶,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
4259,圣诞十字糖泡[声望,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4260,铃儿响叮当糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4261,黄金圣诞糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
4262,圣诞袜幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
4263,火树银花,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4264,圣诞背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
4265,happy彩条爆球,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
4266,圣诞树帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
4267,麋鹿面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
4271,麋鹿脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
4272,森林之光幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
